subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
Subdistrict A (Bedford),"Innsbrook Way, Bedford","66 Innsbrook Way, Bedford, NS (NOVA SCOTIA)",66 Innsbrook Way,https://www.viewpoint.ca/cutsheet/202515173/1/66-Innsbrook-Way,202515173,"Welcome to 66 Innsbrook Way in the most sought-after the parks of West Bedford. Located in a quiet street with walking distance to West Bedford School. This home is designed with utmost attention to detail and fully loaded with many upgrades such as: oversize windows for bright rooms, tempered glass stair railing in foyer, fully ducted heat-pump with natural gas backup, oversized central island and a large walk-in pantry. Drive way upgraded to exposed aggregates, and a full width composite deck equipped with a natural gas BBQ port. Each level has a ceiling mounted WIFI booster, heated garage with EV charger rough in. The spa-like primary ensuite has been upgraded with in-floor heating, and the home is Energuide certified. This home is meticulously maintained by the owner, don’t miss the chance to own this rare found home.",2025-06-19,979000,66 Innsbrook Way,Bedford,B4B 0X6,4,4,[],41440835,Single Family,Detached,2 Level,28 x 45,5,4,3 / 1,"2,443 sqft","3,353 sqft","4,983 sqft","4,990 sqft","$927,600 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Heat Pump, In Floor",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Built-in, 1.5 (build-in 1.5 garage, with electric vehicle charging port)","Exposed Aggregate, Double",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Oven - Gas, Range, Refrigerator, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict A (Bedford),"Innsbrook Way, Bedford","128 Innsbrook Way, Bedford, NS (NOVA SCOTIA)",128 Innsbrook Way,https://www.viewpoint.ca/cutsheet/202525060/1/128-Innsbrook-Way,202525060,"Welcome to 128 Innsbrook Way, West Bedford. This exquisite 4-bedroom, 3.5-bath home blends modern design with timeless comfort in one of the area's most sought-after communities. Bright and inviting, the open-concept layout is perfect for both entertaining and everyday family living.  At the heart of the home is a spacious chef's kitchen featuring high-end finishes, ample storage, and a large island designed for gathering. Unwind by the cozy gas fireplace in the living room, or step outside to the back deck overlooking peaceful greenspace and walking trails. You can also retreat to the private back patio and soak in the hot tub for the ultimate relaxation.  Upstairs, discover generously sized bedrooms with large closets, including a luxurious primary suite with a walk-in closet featuring custom shelving and a spa-like ensuite bathroom. The fully finished lower level offers a versatile family room equipped with a built-in audio and speaker system, ideal for movie nights or entertaining guests.  Tucked away on a quaint cul-de-sac, this home offers the best of both worlds: a quiet, family-friendly setting while being only minutes from schools, parks, and all of West Bedfords amenities. Meticulously cared for and move-in ready, 128 Innsbrook Way is a home you won't want to miss.",2025-10-03,1279000,128 Innsbrook Way,Bedford,B4B 0X8,4,4,[],41440918,Single Family,Detached,2.5 Level,47 x 35x23.1x2x23.9x32,7,4,3 / 1,"2,384 sqft","3,912 sqft","8,213 sqft","8,213 sqft","$1,096,500 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Concrete, Marble, Tile, Vinyl","Heat Pump, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Double, Heated, Wired (attached, wired, heated, two car garage)","Block, Double (double parking)",No,N/A,"Air Exchanger, Alarm System, Hot Tub, Fireplace(s), HRV (Heat Recovery Ventilation)","Cleared, Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dryer - Electric, Garburator, Refrigerator, Stove, Washer","Fridge, Stove, Dishwasher, Washer, Dryer, Hot Tub",N/A,None,Exit Realty Town & Country,Yes,N/A,No
Subdistrict A (Bedford),"Oceanview Drive, Bedford","91 Oceanview Drive, Bedford, NS (NOVA SCOTIA)",91 Oceanview Drive,https://www.viewpoint.ca/cutsheet/202522689/1/91-Oceanview-Drive,202522689,"Welcome to 91 Oceanview Drive in sought-after Bedford South! This beautiful 5-bedroom, 3.5-bath home offers the perfect balance of comfort, convenience, and community. You have quick access to grocery stores, restaurants, fitness centers, and top-rated schools, while also enjoying the peace and privacy of backing onto a greenbelt and being steps away from Oceanview and Nine Mile Drive Park. The main level features a bright large living space, dining area, lovely kitchen and a half washroom, direct access to the back deck and yard. Upstairs, the spacious primary bedroom includes a walk-in closet and a large ensuite bath, while two additional bedrooms and a full bath complete the upper level. The finished basement provides two additional rooms, full washroom and a laundry area. Excellent location that offers both nature and city convenience!",2025-09-08,629000,91 Oceanview Drive,Bedford,B4A 4H5,5,4,[],40671281,Single Family,Detached,2 Level,38 x 24,30,5,3 / 1,"1,588 sqft","2,372 sqft","3,454 sqft","3,454 sqft","$543,400 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Baseboard,N/A,N/A,"Electric, Oil",Municipal,Municipal,"No, None",Paved,No,N/A,Air Exchanger,Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Chest, Refrigerator, Stove, Washer",N/A,N/A,None,Re/max Nova (windsor),Yes,N/A,No
Subdistrict A (Bedford),"Oceanview Drive, Bedford","110 Oceanview Drive, Bedford, NS (NOVA SCOTIA)",110 Oceanview Drive,https://www.viewpoint.ca/cutsheet/202526722/1/110-Oceanview-Drive,202526722,"Located on a quiet loop off Oceanview Drive, this bright and welcoming 4-bedroom, 3.5-bath home offers comfort, space, and style in a prime Bedford location. The main level features a spacious kitchen with dining nook, a cozy family room with propane fireplace, formal living and dining areas, and a modern half bath. Upstairs, the primary suite includes a large walk-in closet and updated ensuite with double vanity, soaker tub, and separate shower. Two additional bedrooms and a refreshed 5-piece main bath complete this level. The lower floor adds great flexibility with a rec room, fourth bedroom, full bath, laundry, and garage access. Enjoy efficient heating and cooling with ETS units and a ductless heat pump. Outside, a two-tier deck overlooks a peaceful, landscaped backyard complete with a charming pond filled with goldfish — an ideal setting for relaxing or entertaining. Close to great schools, parks, and all amenities of Larry Uteck and Bedford Highway. Don’t wait! Book your showing today and get moving!",2025-10-28,695000,110 Oceanview Drive,Bedford,B4A 4C5,4,4,[],40649279,Single Family,Detached,3 Level,34.5 x 36.6 +/- Jog,31,4,3 / 1,"2,300 sqft","3,020 sqft","5,938 sqft","5,938 sqft","$704,500 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace, ETS (Elec Thermal Storage)",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, 1.5, Heated (1.5 built-in)","Paved, Double (double paved)",No,N/A,"Alarm System, Water Jet Tub, Central Vacuum, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Viewpoint Realty Services Inc.,Yes,N/A,No
Subdistrict A (Bedford),"Oceanview Drive, Bedford","208 Oceanview Drive, Bedford, NS (NOVA SCOTIA)",208 Oceanview Drive,https://www.viewpoint.ca/cutsheet/202526791/1/208-Oceanview-Drive,202526791,"Impressive 4 bedroom 3.5 bathroom home in sought after Bedford with plenty of upgrades. Bright spacious main floor living area with open concept layout, fireplace, heat pump, and stunning new kitchen. This main floor also has a convenient half bath and direct access to the backyard with large entertaining deck and shed. Upstairs are three bedrooms, including the master with walk in closet and a gorgeous new en suite bathroom. Downstairs offers even more space with a recroom, fourth bedroom, another full bathroom, laundry, storage, and walkout.",2025-10-29,569900,208 Oceanview Drive,Bedford,B4A 4G9,4,4,[],40731903,Single Family,Semi-Detached,2 Level,22 x 35,23,4,3 / 1,"1,540 sqft","2,278 sqft","3,150 sqft","3,150 sqft","$527,400 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Laminate, Hardwood","Baseboard, Heat Pump, Hot Water",Yes,N/A,"Electric, Oil, Propane",Municipal,Municipal,"No, None",Paved,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Fenced","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","Fridge, stove, dishwasher, washer, dryer",N/A,Propane Tank,Re/max Nova,Yes,N/A,No
Subdistrict A (Bedford),"Oceanview Drive, Bedford","223 Oceanview Drive, Bedford, NS (NOVA SCOTIA)",223 Oceanview Drive,https://www.viewpoint.ca/cutsheet/202522325/1/223-Oceanview-Drive,202522325,"Welcome to 223 Oceanview Drive, Located in a friendly family,quiet and safe neighbourhood in Bedford South!  Close to most amenities and Bedford South school. 350m to Nine Mile Dr Park, 800m to Bedford South Elementary School and 1km to Larry Uteck Commercials.  This detached home features 3 bedrooms, 2 full baths with a single garage. Main floor features a good size of living and dining room with hardwood floor, large eat-in kitchen with rear deck to private backyard with mature trees. Upstairs has a Spacious master bedroom with a walk-in closet and ensuite bathroom with a jacuzzi. And other two bedrooms, one full bathroom for these 2 bedrooms for sharing. Finished lower level with rec room, laundry room, storage and garage. Driveway is big enough for 2 cars.  Recent upgrades include a new oil tank(2024), new roof(2020). Brand new vinyl floor in all the bedrooms upstairs and also a new vanity in the ensuite bathroom. This is ideal for a family to live in Or investment for rent! You won't want to miss it!",2025-09-04,579900,223 Oceanview Drive,Halifax,B4A 4G9,3,3,[],40732299,Single Family,Detached,2 Level,20x36,24,3,2 / 1,"1,420 sqft","1,900 sqft","3,410 sqft","3,410 sqft","$549,800 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Carpet, Hardwood, Vinyl",Baseboard,N/A,N/A,Oil,Municipal,Municipal,"Yes, Attached, Single (single)","Paved, Parking Space(s) (paved)",No,N/A,HRV (Heat Recovery Ventilation),Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict A (Bedford),"Tilbury Avenue, Bedford","99 Tilbury Avenue, Bedford, NS (NOVA SCOTIA)",99 Tilbury Avenue,https://www.viewpoint.ca/cutsheet/202526881/1/99-Tilbury-Avenue,202526881,"Welcome to this stunning contemporary two-storey home in the heart of the sought-after Cascade Park community of West Bedford!The main level offers a bright open-concept design combining the kitchen, dining, and living areas, complete with a cozy natural gas fireplace. Enjoy a carpet-free interior featuring quartz countertops, 9-foot ceilings on both the main floor and lower level, and elegant crown moulding throughout the main living space.Upstairs, you’ll find a spacious primary bedroom with a walk-in closet and a luxurious 5-piece ensuite bath with a custom tiled shower. Two additional well-sized bedrooms, a full main bath, and a convenient laundry area with a set tub complete the upper level.The lower level offers a large rec room, an additional bedroom, a full bath, and a walkout to the backyard — perfect for family living or guest accommodation. Step outside to a composite back deck with aluminum frame and glass rails, or pull up to your aggregate concrete driveway. Additional highlights include LED pot lights, an energy-efficient heat pump with natural gas backup, and a prime location within walking distance to West Bedford School and nearby amenities.This home perfectly blends modern comfort, quality craftsmanship, and an unbeatable location — truly a must-see in West Bedford!",2025-10-30,839900,99 Tilbury Avenue,Bedford,B4B 0X9,4,4,[],41442435,Single Family,Detached,2 Level,22x50,7,4,3 / 1,"1,900 sqft","2,720 sqft","4,256 sqft","4,254 sqft","$809,400 (2025)",N/A,Asphalt Shingle,"Masonite/Colour Lock, Vinyl",Poured Concrete,Full,"Tile, Laminate, Hardwood",Heat Pump,N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (built single)",Exposed Aggregate,No,N/A,"Air Exchanger, Ensuite Bath, Balcony",Landscaped,"Electrical, Cable, Natural Gas, High Speed Internet","Dishwasher, Dryer, Range, Refrigerator, Washer",All appliances,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict F (Bedford),"Armenia Drive, Bedford","4 Armenia Drive, Bedford, NS (NOVA SCOTIA)",4 Armenia Drive,https://www.viewpoint.ca/cutsheet/202527151/1/4-Armenia-Drive,202527151,"Situated in the highly sought-after Bedford South community, this beautifully maintained home offers the perfect blend of comfort and convenience.  The main level welcomes you with bright, open-concept living, featuring gleaming hardwood floors, a spacious living and dining area, and a large kitchen with an abundance of cabinetry—ideal for everyday living and entertaining during the upcoming holiday season.  Upstairs, the primary bedroom includes a walk-in closet and an ensuite with shower, complemented by two additional well-sized bedrooms, a full bath, and a convenient laundry area. The lower level provides even more versatility with a cozy family room featuring patio doors to the backyard, a half bath, and a storage room. Natural gas runs throughout the home, offering efficient year-round comfort. Perfectly located just minutes from shopping, dining, and services off Larry Uteck Blvd, with easy access to Halifax Public Transit—this home is move-in ready and waiting to welcome its next owners.",2025-11-03,674000,4 Armenia Drive,Bedford,B4A 0H6,3,4,[],41405150,Single Family,Semi-Detached,2 Level,22x41,11,3,2 / 2,"1,804 sqft","2,320 sqft","4,621 sqft","4,621 sqft","$634,800 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Hot Water",N/A,N/A,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in (built in - single)",Paved (driveway),No,N/A,"Air Exchanger, Ensuite Bath","Cleared, Landscaped","Electrical, Cable, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","Fridge, stove, washer, dryer, dishwasher",N/A,None,Re/max Nova (halifax),No,N/A,No
Subdistrict F (Bedford),"Glenmont Avenue, Bedford","13 Glenmont Avenue, Bedford, NS (NOVA SCOTIA)",13 Glenmont Avenue,https://www.viewpoint.ca/cutsheet/202520770/1/13-Glenmont-Avenue,202520770,"First time on the market in 60 years! This well-loved 3-bedroom bungalow is full of natural light and sits on a generous terraced lot with sweeping Bedford Basin views—visible from the yard year-round and from the home in winter. In the spacious lounge, beautiful original oak floors set a warm tone, while the hallway and bedrooms feature updated, low-maintenance laminate. The main level has been completely repainted, and the kitchen retains its charming mahogany cupboards, ready for your personal touch. A new oil tank was installed in April 2025, and the deck was replaced in 2024. The functional main level layout is move-in ready yet primed for updates. The full walkout basement is unfinished, offering potential for extra living space, a suite, or a workshop. Outside, enjoy a spacious multi-level backyard, perfect for gardening or entertaining. Ideal for a first-time buyer or growing family, and just minutes from schools, parks, and amenities. Being sold as is, where is—bring your vision and make it your own!",2025-08-15,539000,13 Glenmont Avenue,Bedford,B4A 1H1,3,1,[],00429605,Single Family,Detached,Bungalow,38x24,61,3,1 / 0,853 sqft,853 sqft,"16,838 sqft","16,838 sqft","$426,400 (2025)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Undeveloped, Full, Walkout","Laminate, Hardwood, Linoleum","Furnace, Forced Air",N/A,N/A,Oil,Municipal,Municipal,"No, None",Paved (paved driveway),No,View: Harbour,Wood Stove(s),"Partially Fenced, Hardwood Bush, Sloping/Terraced, Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dryer, Microwave, Refrigerator, Stove, Washer","Stove, fridge, washer, dryer, microwave, freezer",N/A,None,Exit Realty Specialists,No,N/A,No
Subdistrict F (Bedford),"Millview Avenue, Bedford","1 Millview Avenue, Bedford, NS (NOVA SCOTIA)",1 B Millview Avenue,https://www.viewpoint.ca/cutsheet/202514590/1/1-B-Millview-Avenue,202514590,"Perched in the heart of Bedford with panoramic views of the Bedford Basin, this spacious and energy-efficient 5 bedroom, 4 bath home offers nearly 3214 sqft of beautifully designed living space. Step inside to a sunlit main floor with high end mahogany hardwood flooring featuring a bright living room with built-in electric fireplace and breathtaking water views  of Bedford Basin and private deck. The chef inspired kitchen boasts stainless steel appliances, granite countertops, modern cabinetry, a walk-in pantry and a generous breakfast island. Upstairs the primary suite offers a tranquil escape with a luxurious ensuite complete with a state of the art jetted tub. Three additional spacious bedrooms provide comfort and privacy for the entire family, conveniently located laundry room and a 3rd 4 piece bathroom. The fully finished basement offers incredible flexibility with a bright 5th bedroom, full bath and a kitchenette, ideal for extended family, guests or potential in-law suite. Unbeatable features are attached heated garage with heated driveway, ducted heat pump for year-round energy efficiency and  yard with low maintenance landscaping.  Located just steps from Millcove Shopping Plaza, DeWolf Waterfront Park, great restaurants, schools and offering quick access to Highways 102, 101 and 103. This home combines lifestyle, convenience and comfort in once exceptional package.",2025-06-13,919900,1 B Millview Avenue,Bedford,B4A 1G6,5,4,[],41311291,Single Family,Detached,2 Level,35.4 x 30 + Jog,13,5,3 / 1,"2,369 sqft","3,214 sqft","8,962 sqft","8,962 sqft","$887,400 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in, Heated (double/attached)","Exposed Aggregate, Other, Multiple Driveways (multiple)",No,"View: Harbour, View: Ocean","Alarm System, Water Jet Tub, Wood Stove(s), Ensuite Bath, Electric Fireplace, Central Vac Roughed In","Cleared, Landscaped, Sloping/Terraced","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Other, Range - Electric, Refrigerator, Washer",All Appliances,N/A,None,Re/max Nova (halifax),Yes,N/A,No
