subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","130 Waynesboro Avenue, Middle Sackville, NS (NOVA SCOTIA)",130 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525880/1/130-Waynesboro-Avenue-Middle-Sackville,202525880,"Welcome to HRM's newest gem wrapping the shores of iconic McCabe Lake and providing an amazing peaceful environment for your new custom build bungalow! This gorgeous lot is the perfect location across from the lake and surrounded by mature hardwoods enveloping you in nature as the backdrop to your stunning new bungalow. Luxurious one level living complete with soaring ceiling heights, expansive efficient windows, gorgeous gas fireplace sets the ambiance in the open concept great room. This kitchen is truly a dream to enjoy with the spacious pantry for amazing storage and tons of counter space complete with coffee bar, huge island with plenty of seating, solid wood cabinet components providing the highest quality to meet & exceed all your kitchen needs, and of course finished with the most beautiful stone counters...where beauty & function truly work together to provide the very best! Your primary bedroom suite with well appointed closet & the perfect ensuite bath is warm, welcoming and the perfect place to relax and unwind....the secondary bedrooms are well located to provide privacy & convenience plus share a second full bath. You will enjoy the convenient mud room with all the handy storage and the convenience of the connection directly from the 2 car garage through the mudroom to the pantry and the separate laundry room making even the mundane chores more enjoyable! This custom build home by ReDesigns Construction is so well designed for fabulous function, exquisite quality in every aspect, and invitingly beautiful to live in....yes you really can have it all! Book your viewing time and see the array of gorgeous properties ReDesigns has available in McCabe Lake Estates...and Welcome Home!!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1239000,130 Waynesboro Avenue,Middle Sackville,B4B 2S6,3,4,[],41487828,Single Family,Detached,Bungalow,irregular,N/A,3,3 / 1,"2,980 sqft","2,980 sqft","90,029 sqft (2.1 acres)","90,029 sqft (2.1 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Slab,None,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, heated, double)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","181 Waynesboro Avenue, Middle Sackville, NS (NOVA SCOTIA)",181 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525625/1/181-Waynesboro-Avenue-Middle-Sackville,202525625,"Imagine waking up in a stunning lakefront home where every day feels like vacationing in your custom designed & built new construction home with amazing lakefrontage on one of the best coves on fabulous McCabe Lake...boating, jet skis, water skiing, fishing, swimming all summer long...all the benefits of cottage living mere minutes to the city centre or the airport...life is better at the lake! Being built by award winning ReDesigns Construction assures you the very best in design, quality, attention to detail, technology, energy efficiency and so much more...truly the best combination of location, high quality build and lifestyle...home & cottage all under one well designed, quality built roof with all the amenities & lifestyle you've been dreaming of! This stunning bungalow features exquisite lake views, generously sized spaces ready to entertain family & friends and provide the ease of low maintenance for you with 4 bedrooms, 5 baths, soaring high ceilings in the great room & dining space, stunning well appointed kitchen ...all with beautiful lake views. Primary bedroom suite is a private oasis where you will love to unwind at the end of your busy day & provides ample space to relax in style plus a well positioned ensuite bath with all the luxury ready for you! The  lower level with walkout provides the ultimate in entertaining with bar, games area, entertainment spaces, additional bedroom spaces with adjoining baths, and the entire back of this property features expansive windows to enjoy your private oasis & lifestyle!. This sought after lake frontage is an amazing opportunity to own your own brand new piece of paradise...you truly will not want to leave home!  We can't wait to show you the details...call or message for additional info!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-09,2984000,181 Waynesboro Avenue,Middle Sackville,B4B 2S6,5,4,[],41487778,Single Family,Detached,Bungalow,irregular,N/A,5,3 / 1,"2,690 sqft","4,855 sqft","99,781 sqft (2.3 acres)","99,781 sqft (2.3 acres)","$550,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (attached , heated)",N/A,Yes,"Access: Lake, View: Lake","Ensuite Bath, Balcony, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Marwood Drive, Lucasville","177 Marwood Drive, Middle Sackville, NS (NOVA SCOTIA)",177 Marwood Drive,https://www.viewpoint.ca/cutsheet/202525753/1/177-Marwood-Drive-Middle-Sackville,202525753,"Welcome to HRM's newest & best kept secret, McCabe Lake Estates, bordering the shores of iconic McCabe Lake, phase 1 (of 7 phases) welcomes you to mature treed private lots ready to become your oasis as you arrive home to your newly built custom ReDesigns Construction  exquisite quality custom bungalow!!Step inside to the expansive high ceilings gracing the open concept great room bathed in natural light. The flow to the elegant spacious kitchen complete with huge pantry & massive island connecting your gorgeous dining space wrapped in windows!  The well organized mudroom greets family entering via the oversized double garage, your superb laundry room takes the mundane chore to almost be fun! Bedrooms are spacious with generous well designed closets, the primary suite captures private views of your nature filled lot while providing a private quiet space to relax, enjoy your soaker tub & custom shower...your closet is over the top with optimal storage elegantly keeping your wardrobe organized...so much to love here!. Lower level boasts huge windows & great natural light while providing the ultimate entertainment & family friendly spaces complete with games & tech areas plus a gorgeous bar, walkout to the yard, 2 additional bedrooms and well appointed full bath. And let's not forget the utilities that keep this gorgeous home warm & cozy in winter plus cool & enjoyable all summer! Custom designed for the best possible use of spaces providing the perfect backdrop for your wonderful family to make & share memories while providing the ultimate comfort for many years to come!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-10,1375800,177 Marwood Drive,Middle Sackville,B4B 2S6,4,3,[],41487679,Single Family,Detached,Bungalow,irregular,N/A,4,3 / 0,"2,015 sqft","3,680 sqft","86,534 sqft (2.0 acres)","86,534 sqft (2.0 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, heated, double)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Marwood Drive, Lucasville","294 Marwood Drive, Middle Sackville, NS (NOVA SCOTIA)",294 Marwood Drive,https://www.viewpoint.ca/cutsheet/202602319/1/294-Marwood-Drive-Middle-Sackville,202602319,"Welcome to 294 Marwood Drive in McCabe Lake Estates. Situated on a 2-acre lot, this new two-storey slab-on-grade home offers approx. 2,900 sq. ft. including an attached double garage. The open-concept main level features 9’ ceilings, an electric fireplace, large windows, and a custom Mother Hubbard’s kitchen with quartz countertops, ceiling-height cabinetry, luxury light fixtures, premium finishings, pantry, and appliances included.  Upstairs includes a spacious primary suite with walk-in closet and ensuite, plus two additional bedrooms and full baths with double vanities. Additional features include ductless heat pumps with electric backup, EV charger rough-in, insulated foundation, Koltech windows, modern exterior finishes, Ecoflo biofilter septic system, and the option to select limited finishes.",2026-02-06,949900,294 Marwood Drive,Middle Sackville,B4B 2T3,4,3,[],41487737,Single Family,Detached,2 Level,63x35,N/A,4,3 / 0,"2,279 sqft","2,279 sqft","86,541 sqft (2.0 acres)","86,541 sqft (2.0 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Aluminium Siding, Vinyl",Slab,None,"Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace, Ductless Cooling",Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (double attached and heated)",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In",Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Range - Electric, Refrigerator, Washer",NONE,N/A,None,Re/max Nova,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","3 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 51, 3 Garvey Court",https://www.viewpoint.ca/cutsheet/202601721/1/Unit-51-3-Garvey-Court-Bedford,202601721,"Meet ""Rosemary"", a 2-storey home situated on Garvey Court in the Parks of West Bedford. With 4 bedrooms, 3 upstairs plus one in the lower level, and 3.5 bathrooms, this home is a beacon of comfort and style. The main floor welcomes you with an expansive open concept layout seamlessly connecting the living room, dining room, and kitchen. Enjoy cozy evenings in the living room or step out onto the back deck, perfect for entertaining. Upstairs, discover the comfort of 3 bedrooms, including a primary suite complete with a spacious walk-in closet and ensuite bath. Downstairs you'll find the 4th bedroom, full bathroom, and a walkout to the backyard. Located in the newest phase of the Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance. While this home is currently under construction similar models are available to see in the Parks of Lake Charles. There are also other Garvey lots available for this model.",2026-01-29,809900,"Unit 51, 3 Garvey Court",Bedford,B4B 2L1,4,4,[],41548561,Single Family,Detached,2 Level,24' x 42'4,N/A,4,3 / 1,"1,631 sqft","2,324 sqft","3,500 sqft","6,466 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate, Hardwood","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (attached, single, heated)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","4 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 1, 4 Garvey Court",https://www.viewpoint.ca/cutsheet/202601720/1/Unit-1-4-Garvey-Court-Bedford,202601720,"Discover modern comfort and flexibility in the ""Becca"" model in the newest phase of  The Parks of West Bedford. This ground-level entry home redefines convenience and style with a host of desirable features.  Step into luxury on Hydroplank Laminate flooring spanning all three levels, complemented by two elegant hardwood staircases. Solid surface countertops grace every space, ensuring both durability and aesthetic appeal throughout.  Enjoy new home living! Electric baseboard heat is complemented by ductless heat pumps in key living spaces, providing efficient climate control year-round. Even at the base price of $749,900 the Becca model is listed to include several upgrade packages which include no carpet, second heat pump, widened selection of countertops & cabinetry, kitchen backsplash, comfort height countertops and so much more!   This home is not currently built and the Buyer will be able to make several selections, as the construction continues the amount of choices a Buyer has for upgrades, colours, and finishes will diminish. Act early to build your home your way!",2026-01-29,749900,"Unit 1, 4 Garvey Court",Bedford,B4B 2L1,3,4,[],41548066,Single Family,Detached,2 Level,22x38,N/A,3,2 / 2,"1,584 sqft","2,113 sqft","3,500 sqft","10,337 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (built-in, single, heated, wired)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,4 UPGRADE PACKAGES INCLUDED IN LIST PRICE,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","7 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 50, 7 Garvey Court",https://www.viewpoint.ca/cutsheet/202601722/1/Unit-50-7-Garvey-Court-Bedford,202601722,"Meet Haley! An adorable new 2-storey model presented by Rooftight Homes on Garvey Court in The Parks of West Bedford. This 4 bedroom 3.5 bathroom layout efficiently utilizes over 2200 sq/ft of luxurious living space.   The warm open concept kitchen and living room on the main level has access to the back deck off the dining area, a main floor powder room, and access to the garage. Upstairs you will find 3 bedrooms including the primary bedroom with ensuite bathroom, the main bathroom, and laundry. Downstairs you will find the fourth bedroom, rec space, utility room, and storage. Carpetless on all levels with hardwood staircases - there are several other options to choose from if purchasing pre-construction! This model also includes upgrades such as hydroplank throughout, 2 hardwood staircases, 2 ductless heat pumps, and upgraded cabinetry (ask for details of our cabinetry Silver Package).   Located in the prestigious Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance.",2026-01-29,809900,"Unit 50, 7 Garvey Court",Bedford,B4B 2L1,4,4,[],41548553,Single Family,Detached,2 Level,22' x 43'4,N/A,4,3 / 1,"1,533 sqft","2,204 sqft","3,500 sqft","4,740 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (attached, single, heated)","Paved, Double",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","11 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 49, 11 Garvey Court",https://www.viewpoint.ca/cutsheet/202601725/1/Unit-49-11-Garvey-Court-Bedford,202601725,"Meet Brynn! This striking 2-storey, 4 bedroom, 3 and a half bathroom home in the heart of The Parks of West Bedford. The list of features is long, to highlight a few: single attached garage, quartz countertops, spacious pantry, walk out basement, ductless heat pumps, 3 ample bedrooms upstairs including a large primary bedroom with walk in closet & beautiful 5 piece ensuite, hardwood staircases, a 4th bedroom downstairs, large recreation room, and so much more! Located in the prestigious Brookline Park community, this property is not just a home but a statement. Experience the pinnacle of West Bedford living with unparalleled amenities and a serene neighborhood ambiance. Purchase as a pre-construction home and you will be able to choose from a variety of selections and upgrade options! While there is not currently a model finished in the Parks of West Bedford there is an information centre located at 2 Pearlgarden Close to visit to learn more about the builder and this incredible build! Other lots available on Garvey Court for this model.",2026-01-29,879900,"Unit 49, 11 Garvey Court",Bedford,B4B 2L1,4,4,[],41548546,Single Family,Detached,2 Level,22'x47',N/A,4,3 / 1,"1,753 sqft","2,503 sqft","3,500 sqft","4,640 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,Walkout,"Tile, Laminate","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (built-in, single, wired, heated)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","50 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 11, 50 Garvey Court",https://www.viewpoint.ca/cutsheet/202529728/1/Unit-11-50-Garvey-Court-Bedford,202529728,"Introducing The Summit on Garvey Court, the last cul-de-sac in this phase of The Parks of West Bedford. With 2,657 sq. ft. of living space, 4 bedrooms, and 3.5 bathrooms, this design is made for buyers who want serious main-floor presence and clearly defined living zones.The main level delivers in a big way with 9ft ceilings and multiple spaces that actually work for real life: a living room, family room, dining area, and kitchen, complete with a butler’s pantry and a dedicated office area. Whether you’re hosting, working from home, or spreading out as a family, this floor plan gives you options. Upstairs features 3 bedrooms, led by a standout primary suite with a custom tiled shower, freestanding tub, double sinks, and a walk-in closet that feels like a retreat. The lower level is designed to feel separate and private, offering its own tucked-away space. Here you’ll find a recreation room with wet bar rough-in, a bedroom, full bathroom, and plenty of flexibility for guests or extended family. The Summit is all about multiple living areas and a layout that adapts as life evolves. Secure your place in West Bedford’s most sought after master-planned community, now entering its final chapter.",2025-12-29,859900,"Unit 11, 50 Garvey Court",Bedford,B4B 2L1,4,4,[],41548165,Single Family,Detached,3 Level,22x46,N/A,4,3 / 1,"1,948 sqft","2,657 sqft","9,133 sqft","9,133 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired.)",Paved,No,N/A,"Ensuite Bath, See Remarks, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","97 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 39, 97 Garvey Court",https://www.viewpoint.ca/cutsheet/202529732/1/Unit-39-97-Garvey-Court-Bedford,202529732,"Introducing The Jade on Garvey Court, the newest and final release in The Parks of West Bedford. This is the home for buyers who want more room, more presence, and more flexibility. Offering just over 2,800 sq. ft. 4 bedrooms, 3/1 baths across 3 floors with a walkout lower level, The Jade delivers space in all the right places. The main floor makes a statement with 9ft ceilings, a mudroom and walk-in pantry, a 6ft kitchen island with overhang, and a sleek linear fireplace feature wall that anchors the living space. Large windows bring in abundant natural light in the open main floor space. Upstairs, three spacious bedrooms await, including a standout primary suite designed for those who want extra breathing room and is perfectly positioned to overlook the private backyard. The walkout lower level adds versatility with its own entrance if desired, a family room with wetbar rough-in, a bedroom, full bathroom, linen closet, generous storage, and 9ft ceilings - ideal for extended family. Cresco includes engineered hardwood flooring, quartz countertops, and a fully ducted heat pump with natural gas backup, plus many other premium finishes which are all built into the price. Bigger, brighter, and built to adapt- the Jade stands apart and is ready for Summer 2026!",2025-12-29,887900,"Unit 39, 97 Garvey Court",Bedford,B4B 2L1,4,4,[],41548447,Single Family,Detached,2 Level,22x52,N/A,4,3 / 1,"1,950 sqft","2,819 sqft","5,705 sqft","5,705 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain","Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","108 Garvey Court, Bedford West, NS (NOVA SCOTIA)","Unit 22, 108 Garvey Court",https://www.viewpoint.ca/cutsheet/202600716/1/Unit-22-108-Garvey-Court-Bedford-West,202600716,"Cul-de-sac charm meets functional elegance in this stunning 4-bedroom Shaughnessy-built home. With 3 bedrooms upstairs and 1 on the lower level, there’s plenty of space for everyone. Step into the welcoming foyer with a convenient coat closet, then head up to your sun-drenched, open-concept kitchen, dining, and living area. A walk-in pantry with a sleek pocket door and a stylish powder room complete this level. Step outside through the patio doors onto your maintenance-free composite deck—perfect for relaxing or entertaining. Additional highlights include kitchen cabinets to the ceiling, oversized windows that flood the home with natural light, soft-close doors and drawers, a spacious kitchen island, engineered hardwood and ceramic flooring, a walk-up basement to the backyard, luxurious ensuite with custom shower, quartz countertops in both the kitchen and baths, basement wet bar, main floor natural gas fireplace, fully-ducted heat pump, natural gas hook ups and so much more. This home blends thoughtful design with everyday comfort—ready for you to move in and enjoy! Estimated closing mid-June.",2026-01-13,895000,"Unit 22, 108 Garvey Court",Bedford West,B4B 1L1,4,4,[],41548272,Single Family,Detached,2 Level,22x49-jog,N/A,4,3 / 1,"1,828 sqft","2,624 sqft","5,376 sqft","5,377 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single built-in)","Paved, Single (paved driveway)",No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Cleared","Electrical, Cable, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","117 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 36, 117 Garvey Court",https://www.viewpoint.ca/cutsheet/202529731/1/Unit-36-117-Garvey-Court-Bedford,202529731,"Cresco proudly presents The Solace, set on Garvey Court - the newest and final street in this phase of The Parks of West Bedford. Tucked into a quiet cul-de-sac, this 4-bedroom detached home with walkout delivers 2,372 sq. ft. of elevated living with flexibility built in. The main level features the ""must haves"" - the 9ft ceilings, a spacious foyer, mudroom, and walk-in pantry, paired with premium finishes including quartz countertops, engineered hardwood flooring, and a fully ducted heat pump with natural gas backup. Clean lines, modern selections, and an open layout creating a space that works just as well for everyday life as it does for entertaining. The walkout lower level opens up even more possibilities with a full-size recroom with a wetbar rough-in, a bedroom, full bathroom and ample storage - ideal for guests, extended family, or future customization. Elegant, flexible, and built for real life - The Solace delivers more than expected and will be ready to move in for August of 2026!",2025-12-29,869900,"Unit 36, 117 Garvey Court",Bedford,B4B 2L1,4,4,[],41548413,Single Family,Detached,2 Level,22x50,N/A,4,3 / 1,"1,668 sqft","2,372 sqft","6,960 sqft","6,960 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","125 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 35, 125 Garvey Court",https://www.viewpoint.ca/cutsheet/202529730/1/Unit-35-125-Garvey-Court-Bedford,202529730,"Cresco proudly presents The Solace, set on Garvey Court - the newest and final street in this phase of The Parks of West Bedford. Tucked into a quiet cul-de-sac, this 4-bedroom detached home with walkout delivers 2,372 sq. ft. of elevated living with flexibility built in. The main level features the ""must haves"" - the 9ft ceilings, a spacious foyer, mudroom, and walk-in pantry, paired with premium finishes including quartz countertops, engineered hardwood flooring, and a fully ducted heat pump with natural gas backup. Clean lines, modern selections, and an open layout creating a space that works just as well for everyday life as it does for entertaining. The walkout lower level opens up even more possibilities with a full-size recroom with a wetbar rough-in, a bedroom, full bathroom and ample storage - ideal for guests, extended family, or future customization. Elegant, flexible, and built for real life - The Solace delivers more than expected and will be ready to move in for December of 2026!",2025-12-29,869900,"Unit 35, 125 Garvey Court",Bedford,B4B 2L1,4,4,[],41548405,Single Family,Detached,2 Level,22x50,N/A,4,3 / 1,"1,670 sqft","2,372 sqft","7,281 sqft","7,281 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate, Porcelain",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","131 Garvey Court, Bedford West, NS (NOVA SCOTIA)","Unit 34, 131 Garvey Court",https://www.viewpoint.ca/cutsheet/202602021/1/Unit-34-131-Garvey-Court-Bedford-West,202602021,"Rooftight Homes proudly presents The ""Grace"", a beautifully designed 3,284 sq/ft two-storey home at the end of the newest cul-de-sac in The Parks of West Bedford. This spacious 5-bedroom, 3.5-bathroom home blends timeless architecture with modern functionality across three fully finished levels, complete with an attached garage and walkout basement. The main level is designed for both everyday living and effortless entertaining, featuring an open-concept kitchen, dining, and living area filled with natural light. A welcoming front entry with closet, discreet powder room, and private den add comfort and versatility, while a thoughtfully designed mudroom-style organizational space off the garage keeps coats, footwear, and daily essentials neatly tucked away. The dining area opens directly onto the back deck, creating seamless indoor-outdoor living. Upstairs, four generous bedrooms, a full main bath, and convenient laundry room provide ideal family function. The primary suite is a true retreat, showcasing a walk-in closet and spa-inspired 5-piece ensuite with dual vanities, a soaker tub, and a stand-alone shower. The walkout basement expands your living possibilities with a fifth bedroom, full bathroom, storage, and utility space that's perfect for guests, a home office, or additional family living.  Buyers will appreciate Rooftight’s high-quality standard finishes, along with a wide range of upgrade and customization options to truly make the home their own. Completion estimated 8 months from firm contract. The home comes with fully ducted heat pump and numerous upgraded fixture options.  Located in the highly sought-after Parks of West Bedford community, this home offers access to excellent schools, beautiful green spaces, playgrounds, and extensive walking trails. You’re just minutes from everyday conveniences in Bedford and Clayton Park, with quick access to Bedford South, Larry Uteck, and major commuter routes for easy travel throughout HRM.",2026-02-03,1200000,"Unit 34, 131 Garvey Court",Bedford West,B4B 2L1,5,4,[],41548397,Single Family,Detached,2 Level,51.4 x 28.4,N/A,5,3 / 1,"2,268 sqft","3,284 sqft","7,800 sqft","7,801 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Built-in, 1.5, Heated, Wired (single, built-in, wired, heated.)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, See Remarks, Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
