subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
Subdistrict A (Bedford),"Innsbrook Way, Bedford","66 Innsbrook Way, Bedford, NS (NOVA SCOTIA)",66 Innsbrook Way,https://www.viewpoint.ca/cutsheet/202605345/1/66-Innsbrook-Way-Bedford,202605345,"Welcome to 66 Innsbrook Way in the most sought-after the parks of West Bedford. Located in a quiet street with walking distance to West Bedford School. This home is designed with utmost attention to detail and fully loaded with many upgrades such as: oversize windows for bright rooms, tempered glass stair railing in foyer, fully ducted heat-pump with natural gas backup, oversized central island and a large walk-in pantry. Drive way upgraded to exposed aggregates, and a full width composite deck equipped with a natural gas BBQ port. Each level has a ceiling mounted WIFI booster, heated garage with EV charger rough in. The spa-like primary ensuite has been upgraded with in-floor heating, and the home is Energuide certified. This home is meticulously maintained by the owner, don’t miss the chance to own this rare found home.",2026-03-24,969900,66 Innsbrook Way,Bedford,B4B 0X6,4,4,[],41440835,Single Family,Detached,2 Level,28 x 45,6,4,3 / 1,"2,443 sqft","3,353 sqft","4,983 sqft","4,990 sqft","$962,700 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Heat Pump, In Floor",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Built-in, 1.5 (build-in 1.5 garage, with electric vehicle charging port)","Exposed Aggregate, Double",No,N/A,"Gas Stove(s), Air Exchanger, Alarm System, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Range, Refrigerator, Washer",N/A,N/A,None,Exp Realty Of Canada Inc.,Yes,N/A,No,
Subdistrict A (Bedford),"Jon Jacques Court, Bedford","29 Jon Jacques Court, Bedford, NS (NOVA SCOTIA)",29 Jon Jacques Court,https://www.viewpoint.ca/cutsheet/202612752/1/29-Jon-Jacques-Court-Bedford,202612752,"Good Location in Bedford South, quiet cul-de-sac near Bedford schools at Paper-mill Lake Subdivision, few minutes drive from Larry Uteck, with convenient shopping like Sobeys and Atlantic Superstore etc. Large open floorplan, propane fireplace, hardwood floors, lots of cabinets in the kitchen which flows to deck with treed backyard and nature. Ductless heat pumps in living room & main bedroom for extra level of comfort year round. Rec room for the kids, good sized garage for storage or parking. Book your viewing today.",2026-06-01,539900,29 Jon Jacques Court,Bedford,B4A 4H1,3,2,[],40732059,Single Family,Semi-Detached,2 Level,21 x 34 + jog,26,3,1 / 1,"1,482 sqft","1,924 sqft","3,000 sqft","3,000 sqft","$586,200 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Hardwood","Forced Air, Heat Pump, Fireplace",Yes,N/A,"Electric, Oil, Propane",Municipal,Municipal,"Yes, Single, Built-in (single, built-in)",Paved,No,N/A,"Air Exchanger, Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove","Fridge, stove, dishwasher, washer, dryer,garage door opener... all in ""As Is"" condition",N/A,Propane Tank,Royal Lepage Atlantic,No,N/A,No,
Subdistrict A (Bedford),"Oceanview Drive, Bedford","219 Oceanview Drive, Bedford, NS (NOVA SCOTIA)",219 Oceanview Drive,https://www.viewpoint.ca/cutsheet/202614932/1/219-Oceanview-Drive-Bedford,202614932,"Welcome to this beautiful three bedroom, two and a half bathroom two story single family home in Bedford.  The main floor features a dining room, kitchen, half bath and living room.  The upper floor features three bedrooms and two full baths and the basement features a large recreation room.  The single car garage is attached.  Recent upgrades include a new heat pump and air conditioning which provides year round comfort and energy efficiency, a new hot water tank, two fully renovated bathrooms featuring modern finishes and stylish updates.  The property also features a spacious two level deck, perfect for outdoor dining, entertaining guests, hosting summer BBQ’s or enjoying family gatherings.  The property is in a family friendly area and only a five minute walk to Bedford South School and also close to the French Immersion School.  A short distance either walking or driving to grocery stores, a drug store, daycare, medical clinics and every day amenities.  The property backs onto a mature forest with no rear neighbours.  This property offers a rare combination of privacy, natural beauty and convenience in one of Bedfords most sought-after family communities.  This home combines comfort, convenience and a highly desirable location, making it an excellent choice for families and professionals alike.",2026-06-19,588888,219 Oceanview Drive,Bedford,B4A 4G9,3,3,[],40732281,Single Family,Detached,2 Level,TBC,25,3,2 / 1,"1,406 sqft","1,741 sqft","3,379 sqft","3,379 sqft","$579,300 (2026)",N/A,Asphalt Shingle,"Wood Siding, Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Electric, Oil",Municipal,Municipal,"Yes, Single, Built-in (single built in)",Paved (single paved),No,N/A,"Propane Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Verve Realty Group,No,N/A,No,
Subdistrict A (Bedford),"Oceanview Drive, Bedford","363 Oceanview Drive, Bedford, NS (NOVA SCOTIA)",363 Oceanview Drive,https://www.viewpoint.ca/cutsheet/202609299/1/363-Oceanview-Drive-Bedford,202609299,"YOUR PRIVATE BACKYARD FOREST AWAITS!!   This home has many updates and welcoming features such as: new flooring, new appliance, new bathrooms, new stairs, new boiler. Living room with bay window, dining room with double French doors, eat-in kitchen and a private spacious back deck.  The primary bedroom includes a walk-in closet and bay window.  Finished basement with a recreation/tv room, bedroom, 3 piece shower, laundry area and a walk-out to the backyard. It is within walking distance to most amenities including banks, drugstores, grocery stores, restaurants and schools. Easy access to bus, and major transportation routes. Come and view it today!",2026-05-01,615000,363 Oceanview Drive,Bedford,B4A 4H5,4,3,[],40776148,Single Family,Detached,2 Level,32ft x 20ft(upper level 34ft x 20ft),29,4,2 / 1,"1,320 sqft","1,875 sqft","3,379 sqft","3,379 sqft","$560,100 (2026)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Walkout",Laminate,Baseboard,N/A,N/A,Propane,Municipal,Municipal,"No, None","Paved, Double (double , paved)",No,N/A,"Air Exchanger, Central Vacuum",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
Subdistrict F (Bedford),"Armenia Drive, Bedford","88 Armenia Drive, Bedford South, NS (NOVA SCOTIA)",88 Armenia Drive,https://www.viewpoint.ca/cutsheet/202608443/1/88-Armenia-Drive-Bedford-South,202608443,"Welcome to 88 Armenia Drive a refined blend of elegance, comfort, and modern sophistication in one of Bedford’s most desirable neighbourhoods.  Perfectly positioned on a beautifully landscaped lot, this exceptional residence offers impressive curb appeal and a thoughtfully designed interior that caters to both everyday living and upscale entertaining. From the moment you step inside, you’re greeted by soaring ceilings, abundant natural light, and high-end finishes that create a warm yet luxurious atmosphere. The main level features a spacious, open-concept layout anchored by a stunning chef-inspired kitchen with premium cabinetry, stone countertops, and an oversized island ideal for hosting family and friends. The adjoining living and dining areas flow seamlessly, highlighted by elegant detailing and large windows overlooking the private backyard. Upstairs, the serene primary suite serves as a true retreat, complete with a spa-like ensuite and generous walk-in closet. Additional bedrooms are well-proportioned and perfect for family, guests, or a home office. The fully finished lower level offers flexible living space, ideal for a media room, gym, or guest accommodations. Step outside to enjoy the beautifully appointed outdoor space, designed for relaxation and entertaining alike. Whether enjoying morning coffee, summer barbecues, or quiet evenings, the setting provides both privacy and comfort.  Located just minutes from top-rated schools, parks, shopping, and all amenities, this home combines luxury living with everyday convenience. A rare opportunity to own a distinguished property in sought-after Bedford.",2026-04-24,829900,88 Armenia Drive,Bedford South,B4A 0H6,3,3,[],41374497,Single Family,Detached,2 Level,49x28,11,3,3 / 0,"1,351 sqft","2,298 sqft","5,600 sqft","5,600 sqft","$756,400 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated, Wired (built-in, double, heated)","Paved, Double",No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)","Year Round road, Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Century 21 Trident Realty Ltd.,Yes,N/A,No,
Subdistrict F (Bedford),"Haystead Ridge, Bedford","33 Haystead Ridge, Bedford, NS (NOVA SCOTIA)",33 Haystead Ridge,https://www.viewpoint.ca/cutsheet/202610693/1/33-Haystead-Ridge-Bedford,202610693,"Experience sophisticated community living in this beautifully appointed residence. Ideally situated on a family-friendly cul-de-sac, this home boasts significant recent upgrades including abrand-new roof. The interior shines with an abundance of natural light, highlighting the seamless flow between the kitchen, dining, and living areas.   The architectural standout is the oversized family ""hangout"" room, characterized by dramatic cathedral ceilings. Upstairs, the primary suite offers a serene view of the private grounds, while the lower level provides a flexible layout for a fourth bedroom or a spacious recreation room.Efficient heating and cooling via a central heat pump ensure comfort in every season.",2026-05-12,849000,33 Haystead Ridge,Bedford,B4A 0B6,4,4,[],41192170,Single Family,Detached,2 Level,28x50 - jog,19,4,3 / 1,"2,010 sqft","2,680 sqft","5,033 sqft","5,033 sqft","$794,300 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood",Heat Pump,N/A,N/A,Electric,Municipal,Municipal,"Yes, Built-in (built-in)",Paved (paved),No,N/A,N/A,Landscaped,"Electrical, Cable, High Speed Internet","Dishwasher, Range - Electric, Stove, Washer",Appliances,N/A,None,Keller Williams Select Realty,No,N/A,No,
Subdistrict F (Bedford),"Kingsbury Way, Bedford","15 Kingsbury Way, Bedford, NS (NOVA SCOTIA)",15 Kingsbury Way,https://www.viewpoint.ca/cutsheet/202612779/1/15-Kingsbury-Way-Bedford,202612779,"Looking for a true move-in-ready home with major upgrades already completed—this is it.  Welcome to this beautifully 5 bedroom, 3.5 bath quality updated home in the highly desirable Bedford community—offering a perfect blend of comfort, efficiency and convenience! The home has transitioned from oil to electric heating, complemented by three heat pumps providing energy-efficient heating and cooling year-round, significantly reducing operating costs while enhancing comfort. The roof was replaced in 2023 and comes with a transferable warranty. Inside, the home features fresh paint throughout(March 2026), creating a bright and clean atmosphere ready for its next owner. The kitchen has been refreshed with a new countertop(March 2026) and upgraded appliances( June 2026), including a new dishwasher, refrigerator, and stove, making it both stylish and functional. Bathrooms have also been updated with new countertops, adding a modern touch( June 2026).New basement flooring (March 2026),and Freshly painted deck (June 2026). Upgraded to 200-amp electrical service, providing ample capacity for modern living, EV charging, and potential secondary suite. The panoramic ocean view of the Bedford basin is priceless!",2026-06-01,869900,15 Kingsbury Way,Bedford,B4A 4M5,5,4,[],41160961,Single Family,Detached,2 Level,38.5 x 37.5 Less Jogs,20,5,3 / 1,"2,150 sqft","3,149 sqft","6,631 sqft","6,631 sqft","$827,100 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Hot Water, Fireplace",Yes,N/A,Electric,Municipal,Municipal,"Yes, Built-in, 1.5, Heated (attached)","Exposed Aggregate (double, esposed aggregate)",No,N/A,"Air Exchanger, Alarm System, Water Jet Tub, Central Vacuum, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Garburator, Microwave, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
Subdistrict F (Bedford),"Millview Avenue, Bedford","1B Millview Avenue, Bedford, NS (NOVA SCOTIA)",1B Millview Avenue,https://www.viewpoint.ca/cutsheet/202607266/1/1B-Millview-Avenue-Bedford,202607266,"Welcome to 1B Millview Avenue in the heart of Bedford, offering stunning views of the Bedford Basin and a lifestyle that’s hard to match. This beautifully finished home features a bright and modern open-concept main floor, where the living and dining areas flow seamlessly into a stylish kitchen complete with granite countertops, stainless steel appliances, and a cozy wood stove—perfect for both entertaining and everyday living. Upstairs, you’ll find a spacious layout with four generously sized bedrooms, ideal for growing families. The primary suite is a true retreat, showcasing sweeping harbour views, his-and-hers walk-in closets, and a well-appointed ensuite bathroom. The lower level adds even more versatility, with a fifth bedroom, full bathroom, and space prepped for a wet bar—perfect for guests, extended family, or creating the ultimate rec space. A double car garage provides ample storage, while one of the home’s standout features is the heated driveway—bringing added convenience and comfort during the winter months. Located just minutes from some of Bedford’s best restaurants, coffee shops, and everyday amenities, this home offers both incredible views and unbeatable convenience. A fantastic opportunity for families looking to settle into one of Bedford’s most desirable areas—this one should not be overlooked.",2026-04-14,899900,1B Millview Avenue,Bedford,B4A 1G6,5,4,[],41311291,Single Family,Detached,2 Level,"35'4"" x 29'11"" + jog",13,5,3 / 1,"2,574 sqft","3,439 sqft","8,962 sqft","8,962 sqft","$907,800 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Tile, Laminate, Hardwood","Forced Air, Heat Pump",Yes,N/A,"Wood, Electric",Municipal,Municipal,"Yes, Attached, Double, Heated (attached double)","Exposed Aggregate, Double",No,"View: Harbour, View: Ocean","Wood Stove(s), Ensuite Bath, Air Jet Tub, Electric Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Range - Electric, Refrigerator, Washer",Appliances,N/A,None,Parachute Realty,Yes,N/A,No,
Subdistrict F (Bedford),"Millview Avenue, Bedford","11 Millview Avenue, Bedford, NS (NOVA SCOTIA)",11 Millview Avenue,https://www.viewpoint.ca/cutsheet/202609309/1/11-Millview-Avenue-Bedford,202609309,"Welcome to 11 Millview Avenue in sought after Bedford! This meticulously maintained two-storey home is proudly hitting the market for the very first time. Situated on a private, beautifully treed 13,000 sq. ft. corner lot, this property offers privacy, plenty of parking, and the exciting possibility of subdividing the lot (buyer to verify). With five spacious bedrooms and 4.5 bathrooms, this home provides exceptional space and flexibility for growing families or multi-generational living. The ground level features a self-contained one-bedroom suite with its own entrance ideal for in-laws, guests, or potential rental income. Inside, you’ll find a warm and welcoming open-concept main floor with cathedral ceilings in the living room, a cozy wood burning fireplace, and beautiful hardwood floors. The kitchen is a chef’s delight, featuring rich cherry wood cabinetry, a walk-in pantry, and a large island with cooktop. French doors lead to a designated dining room, perfect for entertaining. The main floor also hosts a convenient laundry room, a two-piece bathroom, and a spacious primary suite complete with his and hers walk-in closets and a luxurious 5-piece ensuite. Upstairs, you’ll find three generously sized bedrooms connected by two back-to-back 4 piece bathrooms, all overlooking the bright main living space below. Additional features include a built-in double garage and two ductless heat pumps for efficient year-round comfort. Don’t miss this rare opportunity to own a unique and spacious home in a prime Bedford location!",2026-05-01,849900,11 Millview Avenue,Bedford,B4A 1G8,5,5,[],00430413,Single Family,Detached,2 Level,41.3 x 40.3 +/- J Irreg,25,5,4 / 1,"2,757 sqft","3,636 sqft","13,200 sqft","13,200 sqft","$812,400 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Partially Developed, Walkout","Tile, Hardwood","Baseboard, Heat Pump",Yes,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in (built in 2 car garage)","Paved, Double (paved driveway with multiple parking spaces)",No,N/A,"Ensuite Bath, Fireplace(s)","Partially Fenced, Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances,N/A,None,Century 21 Trident Realty Ltd.,Yes,N/A,No,
Subdistrict F (Bedford),"Ravines Drive, Bedford","153 Ravines Drive, Bedford, NS (NOVA SCOTIA)",153 Ravines Drive,https://www.viewpoint.ca/cutsheet/202609142/1/153-Ravines-Drive-Bedford,202609142,"Beautiful home in one of Halifax’s most Sought-After Neighbourhoods and School Districts.It’s rare to find a house in this area that combines timeless curb appeal with a completely renovated interior.This elegant 5-bedroom 4.5-bathroom property has been extensively updated to offer a fresh, modern living experience. The upgrades include new engineered hardwood flooring, designer ceramic tiles, solid wood staircase, a brand-new kitchen with quartz countertops, a refreshed powder room, and a renovated main bath on the second level. The entire house has been freshly painted. Most of the lighting fixtures have been updated.The walk-out basement opens to a fenced backyard, and the property line actually extends beyond the existing fence. Solar panels on the roof make this home energy-efficient and help reduce your daily living costs.  Conveniently located close to shopping, schools, parks, and public transit, this move-in-ready home offers the perfect blend of comfort, style, and practicality.",2026-04-30,1158000,153 Ravines Drive,Bedford,B4A 0A4,5,5,[],41251323,Single Family,Detached,2 Level,40 x 43,17,5,4 / 1,"2,511 sqft","3,789 sqft","7,199 sqft","7,199 sqft","$916,900 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood",Heat Pump,Yes,N/A,"Solar, Electric",Municipal,Municipal,"Yes, Detached, Double, Heated (double, heated)","Exposed Aggregate, Double",No,N/A,"Air Exchanger, Ensuite Bath, Air Jet Tub, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Fenced, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dryer, Refrigerator, Stove, Washer","stove,fridge,dishwasher,washer,dryer",N/A,Other,Royal Lepage Atlantic,No,N/A,No,
