subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
Subdistrict A (Bedford),"Royal Masts Way, Bedford","37 Royal Masts Way, Bedford, NS (NOVA SCOTIA)",37 Royal Masts Way,https://www.viewpoint.ca/cutsheet/202608457/1/37-Royal-Masts-Way-Bedford,202608457,"Welcome to 37 Royal Masts Way—a beautifully maintained 3-bedroom, 1.5-bath townhouse nestled in the heart of sought-after Bedford. Perfectly positioned for both convenience and comfort, this home offers a rare combination of privacy and accessibility.  Step outside to your private backyard urban oasis, backing onto a peaceful greenbelt with no rear neighbours—ideal for relaxing, entertaining, or enjoying nature right at your doorstep. The extended deck and added backyard stairs enhance both function and outdoor enjoyment.  Inside, the home has seen a thoughtful series of upgrades over the years. The kitchen shines with updated counters and backsplash (2017), while newer windows, doors, and energy-efficient heat pumps (2019) ensure year-round comfort. Additional improvements include updated bathroom vanities (2020), a stylish dining room accent wall (2021), and an extended driveway (2022) for added convenience. More recent enhancements include custom living room built-ins and a Murphy bed (2023), a new dishwasher, hot water heater, and rock wall (2025), and in 2026, a refreshed upstairs bathroom with new bathtub and surround, built-in shelving, and fresh paint throughout. The home also features a cozy window seat (2010) and updated roof for added peace of mind.  Location is everything, and this property delivers. Situated in vibrant Bedford, you're just minutes from a wide range of amenities including shopping, restaurants, parks, gyms, and the Bedford waterfront. Commuters will appreciate easy access to major routes, while families will love being within walking distance to Bedford South School.  Whether you're a first-time buyer, downsizer, or investor, this move-in ready home offers exceptional value in one of Bedford’s most desirable communities.",2026-04-24,529900,37 Royal Masts Way,Bedford,B4A 4B1,4,2,[],40628380,Single Family,Townhouse,3 Level,27x24.4,33,4,1 / 1,"1,252 sqft","1,643 sqft","2,905 sqft","2,906 sqft","$484,000 (2026)",Potential,Asphalt Shingle,Brick,Poured Concrete,Fully Developed,"Carpet, Hardwood, Vinyl Plank","Baseboard, Heat Pump",Yes,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single, Wired (single attached wired garage)","Paved, Double (4 car parking)",No,N/A,"Air Exchanger, Central Vacuum, Propane Fireplace, Electric Fireplace, Gazebo","Landscaped, Fenced, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet, Other","Dishwasher, Dryer, Range, Refrigerator, Stove, Washer",Murphy bed & appliances,N/A,None,Exit Realty Metro,Yes,N/A,No,
Subdistrict A (Bedford),"Royal Masts Way, Bedford","68 Royal Masts Way, Bedford, NS (NOVA SCOTIA)",68 Royal Masts Way,https://www.viewpoint.ca/cutsheet/202605628/1/68-Royal-Masts-Way-Bedford,202605628,"Well located, beautifully maintained and upgraded. The list of upgrades are as follows a must see new kitchen(2026), Front porch(2025) several windows & patio doors, California Shutter Blinds in Living room and Master Bedroom, flooring, light fixtures, oil tank (2014) and Basement shower(2022). The owner is almost concluding on upgrading the Forced air furnace to a ducted heatpumps(the buyer can continue from here). Enjoy bright, sun filled rooms, spacious bedrooms & very functional layout. The main level, staircases & upper level features hardwood & ceramic throughout, carpet on lower level.Spacious primary bedroom with a walk-in closet, an ensuite bathroom with a beautiful granite vanity and glass shower, 2 other bedrooms and a 4pc main bathroom. The lower walk-out level featuring a large family room with patio doors, oversized laundry with a laundry tub and a full bathroom. Walk to PaperMill Lake, Bedford Waterfront & amenities, Bedford South & West Schools & more. Book you showings today!!",2026-03-27,589900,68 Royal Masts Way,Bedford,B4A 4B7,3,4,[],40703159,Single Family,Semi-Detached,2 Level,"21'11"" x 33'9"" + jog",31,3,3 / 1,"1,516 sqft","2,227 sqft","3,086 sqft","3,086 sqft","$559,700 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Carpet, Laminate, Hardwood",Heat Pump,N/A,N/A,Oil,Municipal,Municipal,"No, None","Paved, Single",No,N/A,"Air Exchanger, Ensuite Bath",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
Subdistrict A (Bedford),"Tilbury Avenue, Bedford","65 Tilbury Avenue, Bedford, NS (NOVA SCOTIA)",65 Tilbury Avenue,https://www.viewpoint.ca/cutsheet/202608431/1/65-Tilbury-Avenue-Bedford,202608431,"Welcome to an exceptional opportunity in one of HRM’s most sought-after areas, The Parks of West Bedford. 65 Tilbury Avenue presents a beautifully designed home that seamlessly blends modern elegance with everyday comfort. From the moment you enter, you are greeted by a bright, open-concept layout enhanced by thoughtfully selected, contemporary finishes throughout. The main level is designed for both living & entertaining. A stunning kitchen anchors the space, featuring an island, gas range & ample room to gather - perfect for hosting family & friends. The open flow living area invites you to unwind, while the expansive deck with sleek glass railings extends your living space outdoors. Upstairs, the primary suite offers a refined retreat, complete with tray ceiling &  luxurious ensuite showcasing a soaker tub, custom glass shower & floating double vanity. Two additional spacious bedrooms, a 5pc bath & convenient upper-level laundry complete this floor. The lower level continues to impress with exceptional versatility. Whether you envision a fourth bedroom, home office, or private fitness space, this level adapts to your lifestyle. The spacious family room is flooded with natural light from a full wall of windows and sliding doors, providing direct access to your backyard - ideal for relaxed, everyday living. Perfectly positioned near parks, lakes & scenic walking trails, families will appreciate the P-12 school nearby, adding even more value to this thriving community. A home of this caliber in such a desirable location is not to be missed. Experience it for yourself - you’ll be truly impressed.",2026-04-24,894900,65 Tilbury Avenue,Bedford,B4B 0Y1,4,4,[],41442534,Single Family,Detached,2 Level,24.0x51.6,7,4,3 / 1,"1,948 sqft","2,750 sqft","4,254 sqft","4,254 sqft","$838,800 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Laminate, Hardwood, Porcelain","Forced Air, Heat Pump, Ducted Cooling",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Single, Heated (attached/heated/single)",Exposed Aggregate (exposed aggregate),No,N/A,"Air Exchanger, Ensuite Bath, Electric Fireplace",Landscaped,"Electrical, Cable, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Range - Electric, Refrigerator, Washer","Fridge,Stove,DW,Washer,Dryer,Blinds",N/A,None,One Percent Realty East Inc.,Yes,N/A,No,
Subdistrict A (Bedford),"Walden Place, Bedford","30 Walden Place, Bedford, NS (NOVA SCOTIA)",30 Walden Place,https://www.viewpoint.ca/cutsheet/202608129/1/30-Walden-Place-Bedford,202608129,"Tucked into a quiet, well-established neighbourhood, 30 Walden offers the balance everyone is searching for, a solid, welcoming home in a location that makes everyday living effortless. Set on a generously sized lot, the property provides exceptional outdoor space with room to relax, entertain, garden, or simply enjoy a sense of privacy that’s increasingly hard to find.  From the moment you step inside, you’re greeted by a layout that feels both functional and inviting. The main living spaces flow seamlessly, making it easy to host friends or unwind into a slower evening at home. Natural light fills the interior, adding warmth and an airy openness throughout.    Beyond the home itself, the location truly stands out. You’re within walking distance to Papermill Lake, offering easy access to peaceful waterfront strolls, morning coffees by the water, and year-round recreation. At the same time, you remain close to schools, shopping, and key routes, convenient and without the noise.    30 Walden is the kind of home that just makes sense, easy to live in, easy to grow into, and easy to feel at home the moment you arrive.",2026-04-21,624900,30 Walden Place,Bedford,B4A 1H6,3,3,[],00465278,Single Family,Townhouse,2 Level,34'x31',40,3,3 / 0,"1,400 sqft","2,100 sqft","15,779 sqft","15,779 sqft","$561,600 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,Oil,Municipal,Municipal,"Yes, Attached, Single (single, attached)",Paved,No,N/A,N/A,"Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Exp Realty Of Canada Inc.,Yes,N/A,No,
Subdistrict F (Bedford),"Armenia Drive, Bedford","10 Armenia Drive, Bedford, NS (NOVA SCOTIA)",10 Armenia Drive,https://www.viewpoint.ca/cutsheet/202606338/1/10-Armenia-Drive-Bedford,202606338,"Located in the sought-after Bedford South community, this beautifully maintained end-unit townhome in the Ravines of Bedford South offers over 2,200 sq ft of bright, functional living space across three fully finished levels—perfectly blending modern style, comfort, and convenience. Inside, discover a thoughtfully designed interior featuring hardwood flooring on main and upper level and modern upgraded lighting that enhances the home’s warm and inviting ambiance. The main floor boasts an open-concept layout designed for effortless living and entertaining. The spacious living area is highlighted by a custom TV panel with a sleek fireplace, creating a stylish focal point and the perfect space to relax. The contemporary kitchen features granite countertops, tile backsplash, and a natural gas range, while the adjacent dining area provides direct access to the rear deck—ideal for hosting guests or enjoying quiet evenings outdoors. Upstairs, the generous primary suite offers a walk-in closet and private ensuite, creating a comfortable retreat. Two additional well-sized bedrooms, a full bathroom, and convenient laundry complete this level, making daily living both practical and efficient. The fully finished lower level adds more versatility with a spacious rec room, a half bath, and flexible space ideal for a home office, gym, or guest area, along with ample storage and access to the built-in garage. Outside, the property continues to impress with a well-maintained back and side yard, providing additional outdoor space rarely found with townhomes—perfect for relaxing, gardening, or family activities. With efficient natural gas heating, a heat pump for year-round comfort, and quality finishes throughout, this home is ideally located just minutes from all Bedford amenities, as well as parks, schools, and transit—offering an exceptional lifestyle in one of Bedford’s most desirable neighborhoods. A perfect opportunity to own a stylish, move-in-ready home in Bedford South.",2026-04-05,689900,10 Armenia Drive,Bedford,B4A 0H6,3,4,[],41405184,Single Family,Townhouse,2 Level,22 x 41,12,3,2 / 2,"1,804 sqft","2,221 sqft","4,684 sqft","4,684 sqft","$670,500 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Hot Water, Ductless Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single, built-in)","Paved, Single (paved, single)",No,N/A,"Ensuite Bath, Electric Fireplace, Gazebo, HRV (Heat Recovery Ventilation)","Cleared, Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Microwave Rng Hd Combo, Refrigerator, Stove - Gas, Washer",All appliances,N/A,None,One Percent Realty East Inc.,No,N/A,No,
Subdistrict F (Bedford),"Armenia Drive, Bedford","88 Armenia Drive, Bedford South, NS (NOVA SCOTIA)",88 Armenia Drive,https://www.viewpoint.ca/cutsheet/202608443/1/88-Armenia-Drive-Bedford-South,202608443,"Welcome to 88 Armenia Drive a refined blend of elegance, comfort, and modern sophistication in one of Bedford’s most desirable neighbourhoods.  Perfectly positioned on a beautifully landscaped lot, this exceptional residence offers impressive curb appeal and a thoughtfully designed interior that caters to both everyday living and upscale entertaining. From the moment you step inside, you’re greeted by soaring ceilings, abundant natural light, and high-end finishes that create a warm yet luxurious atmosphere. The main level features a spacious, open-concept layout anchored by a stunning chef-inspired kitchen with premium cabinetry, stone countertops, and an oversized island ideal for hosting family and friends. The adjoining living and dining areas flow seamlessly, highlighted by elegant detailing and large windows overlooking the private backyard. Upstairs, the serene primary suite serves as a true retreat, complete with a spa-like ensuite and generous walk-in closet. Additional bedrooms are well-proportioned and perfect for family, guests, or a home office. The fully finished lower level offers flexible living space, ideal for a media room, gym, or guest accommodations. Step outside to enjoy the beautifully appointed outdoor space, designed for relaxation and entertaining alike. Whether enjoying morning coffee, summer barbecues, or quiet evenings, the setting provides both privacy and comfort.  Located just minutes from top-rated schools, parks, shopping, and all amenities, this home combines luxury living with everyday convenience. A rare opportunity to own a distinguished property in sought-after Bedford.",2026-04-24,829900,88 Armenia Drive,Bedford South,B4A 0H6,3,3,[],41374497,Single Family,Detached,2 Level,49x28,11,3,3 / 0,"1,351 sqft","2,298 sqft","5,600 sqft","5,600 sqft","$756,400 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated, Wired (built-in, double, heated)","Paved, Double",No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)","Year Round road, Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Century 21 Trident Realty Ltd.,Yes,N/A,No,
Subdistrict F (Bedford),"Kingsbury Way, Bedford","15 Kingsbury Way, Bedford, NS (NOVA SCOTIA)",15 Kingsbury Way,https://www.viewpoint.ca/cutsheet/202604724/1/15-Kingsbury-Way-Bedford,202604724,"Welcome to 15 Kingsbury Way,which is situated on a quiet and family-friendly cul-de-sac in the heart of the Ravines. This five-bedroom home framed by bright windows that flood the home with natural light. The main level is designed for both connection and comfort, featuring a spacious formal dining room and a chef-inspired kitchen that flows seamlessly into a large family room anchored by a cozy propane fireplace. Transition easily to outdoor living through the walk-out adjacent to the kitchen, leading to an private deck perfect for secluded relaxation or hosting summer gatherings. The upper level serves with four generous bedrooms, including a primary suite that boasts a spa-like ensuite with a tub and a spacious walk-in closet. From the comfort of the master bedroom, you will enjoy wonderful seasonal views of the Bedford Basin. For those seeking extra versatility, the fully finished lower level provides a fantastic getaway space featuring a dedicated media or TV area, a private fifth bedroom, and a full third bathroom along with ample storage. The aggregate driveway and 1.5 built-in garage support multi parking spaces and storage. Recent upgrades include new roof in 2022, fresh painting in 2026. This home is truly move-in ready and perfectly positioned near park,trail,top-tier schools and the modern amenities of Bedford South, allowing you to simply arrive and start enjoying the lifestyle you deserve.Book your private viewing!",2026-03-17,889900,15 Kingsbury Way,Bedford,B4A 4M5,5,4,[],41160961,Single Family,Detached,2 Level,38.5x37.5 LESS JOGS,20,5,3 / 1,"2,150 sqft","3,149 sqft","6,631 sqft","6,631 sqft","$827,100 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Hot Water, Fireplace",Yes,N/A,"Electric, Oil",Municipal,Municipal,"Yes, Attached, Built-in, 1.5 (attached,1.5,built-in)","Exposed Aggregate (double, exposed aggregate)",No,N/A,"Air Exchanger, Alarm System, Water Jet Tub, Central Vacuum, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Garburator, Microwave, Refrigerator, Stove, Washer","Stove,Rangehood,Dishwasher,microwave,Washer,Dryer,Refrigerator",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
Subdistrict F (Bedford),"Millview Avenue, Bedford","1B Millview Avenue, Bedford, NS (NOVA SCOTIA)",1B Millview Avenue,https://www.viewpoint.ca/cutsheet/202607266/1/1B-Millview-Avenue-Bedford,202607266,"Welcome to 1B Millview Avenue in the heart of Bedford, offering stunning views of the Bedford Basin and a lifestyle that’s hard to match. This beautifully finished home features a bright and modern open-concept main floor, where the living and dining areas flow seamlessly into a stylish kitchen complete with granite countertops, stainless steel appliances, and a cozy wood stove—perfect for both entertaining and everyday living. Upstairs, you’ll find a spacious layout with four generously sized bedrooms, ideal for growing families. The primary suite is a true retreat, showcasing sweeping harbour views, his-and-hers walk-in closets, and a well-appointed ensuite bathroom. The lower level adds even more versatility, with a fifth bedroom, full bathroom, and space prepped for a wet bar—perfect for guests, extended family, or creating the ultimate rec space. A double car garage provides ample storage, while one of the home’s standout features is the heated driveway—bringing added convenience and comfort during the winter months. Located just minutes from some of Bedford’s best restaurants, coffee shops, and everyday amenities, this home offers both incredible views and unbeatable convenience. A fantastic opportunity for families looking to settle into one of Bedford’s most desirable areas—this one should not be overlooked.",2026-04-14,899900,1B Millview Avenue,Bedford,B4A 1G6,5,4,[],41311291,Single Family,Detached,2 Level,"35'4"" x 29'11"" + jog",13,5,3 / 1,"2,574 sqft","3,439 sqft","8,962 sqft","8,962 sqft","$907,800 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Tile, Laminate, Hardwood","Forced Air, Heat Pump",Yes,N/A,"Wood, Electric",Municipal,Municipal,"Yes, Attached, Double, Heated (attached double)","Exposed Aggregate, Double",No,"View: Harbour, View: Ocean","Wood Stove(s), Ensuite Bath, Air Jet Tub, Electric Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Range - Electric, Refrigerator, Washer",Appliances,N/A,None,Parachute Realty,Yes,N/A,No,
Subdistrict F (Bedford),"Millview Avenue, Bedford","11 Millview Avenue, Bedford, NS (NOVA SCOTIA)",11 Millview Avenue,https://www.viewpoint.ca/cutsheet/202528816/1/11-Millview-Avenue-Bedford,202528816,"Welcome to 11 Millview Avenue in sought-after Bedford! This meticulously maintained two-storey home is proudly hitting the market for the very first time. Situated on a private, beautifully treed 13,200 sq. ft. corner lot, this property offers privacy, plenty of parking, and the exciting possibility of subdividing the lot (buyer to verify). With five spacious bedrooms and 4.5 bathrooms, this home provides exceptional space and flexibility for growing families or multi-generational living. The ground level features a self-contained one-bedroom suite with its own entrance—ideal for in-laws & guests. Inside, you’ll find a warm and welcoming open-concept main floor with cathedral ceilings in the living room, a cozy wood-burning fireplace, and beautiful hardwood floors. The kitchen is a chef’s delight, featuring rich cherry wood cabinetry, a walk-in pantry, a large island and plenty of counterspace. French doors lead to a designated dining room, perfect for entertaining. The main floor also hosts a convenient laundry room, a two-piece bathroom, and a spacious primary suite complete with his-and-hers closets and a luxurious 5-piece ensuite. Upstairs, you’ll find three generously sized bedrooms connected by two back-to-back 4-piece bathrooms, all overlooking the bright main living space below. Additional features include a built-in double garage and two ductless heat pumps for efficient year-round comfort. Don’t miss this rare opportunity to own a unique and spacious home in a prime Bedford location!",2025-12-01,899900,11 Millview Avenue,Bedford,B4A 1G8,5,5,[],00430413,Single Family,Detached,2 Level,41.3 x40.3 +/- J Irreg,24,5,4 / 1,"2,757 sqft","3,636 sqft","13,200 sqft","13,200 sqft","$812,400 (2026)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Walkout","Tile, Hardwood",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in (2 car built in garage)","Paved, Double (paved driveway with space for 4 parked cars)",No,N/A,"Ensuite Bath, Fireplace(s)","Partially Fenced, Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dryer, Refrigerator, Stove, Washer",N/A,N/A,"Heat Pumps, Water Heater",Century 21 Trident Realty Ltd.,Yes,N/A,No,
Subdistrict F (Bedford),"Ravines Drive, Bedford","109 Ravines Drive, Bedford, NS (NOVA SCOTIA)",109 Ravines Drive,https://www.viewpoint.ca/cutsheet/202607919/1/109-Ravines-Drive-Bedford,202607919,"Welcome to 109 Ravines Drive, this exceptional executive home in the heart of Bedford South, one of the most sought-after communities and known for its top-tier schools, walking trails & amenities. This elegant two-storey home offers 5 bedrooms, 3.5 baths. Designed for both everyday living & entertaining, the main level features a bright formal living & dining rooms that flows effortlessly into a beautifully & well appointed open-concept kitchen, dining area & family room. The kitchen showcases gorgeous granite countertops with lots of cabinet & prep space. The warm & inviting family room is anchored by a propane fireplace. The back patio flow off the dining nook and overlooks the private treed backyard—perfect relaxation zone. Upstairs offers 4 bedrooms, 2 full bath & laundry room. The primary suite is a true retreat, complete with a spacious walk-in closet & luxurious 5pc ensuite. The fully finished lower level adds versatility with a 5th bedroom, large 4pc bath and a family/games room with walkout to the backyard. This home is complemented by the efficiency of a fully ducted heat pump system(air conditioning) and bonus: Roof shingles were replaced in 2025. Stylish, spacious & thoughtfully designed, exceptional lifestyle opportunity in a prime Bedford location!",2026-04-20,924900,109 Ravines Drive,Bedford,B4A 0B8,5,4,[],41219684,Single Family,Detached,2 Level,33.3x37.0+/-jogs,19,5,3 / 1,"2,357 sqft","3,260 sqft","7,609 sqft","7,609 sqft","$886,100 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Ceramic, Carpet, Laminate, Hardwood","Heat Pump, Ducted Cooling",Yes,N/A,Electric,Municipal,Municipal,"Yes, Attached, Double (double/attached)","Exposed Aggregate, Double (exposed aggregate/double wide)",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Range - Electric, Refrigerator, Washer","Fridge,Stove,Dishwasher,Washer,Dryer,Blinds",N/A,Propane Tank,One Percent Realty East Inc.,Yes,N/A,No,
